timestamp_s,temperature_c,humidity_percent,pressure_hpa,source,has_humidity,has_pressure
1789193211.215136,40.250000,23.292344,982.849609,sense_hat,1,1
1789193211.321719,40.268425,23.123967,982.847900,sense_hat,1,1
1789193211.428271,40.286850,23.233928,982.789062,sense_hat,1,1
1789193211.534862,40.286850,23.257982,982.774170,sense_hat,1,1
1789193211.641455,40.268425,23.251109,982.799072,sense_hat,1,1
1789193211.748030,40.286850,23.340452,982.803223,sense_hat,1,1
1789193211.854584,40.286850,23.230492,982.807373,sense_hat,1,1
1789193211.961164,40.286850,23.251109,982.794922,sense_hat,1,1
1789193212.067755,40.250000,23.158330,982.819824,sense_hat,1,1
1789193212.174306,40.268425,23.196129,982.785889,sense_hat,1,1
1789193212.280889,40.268425,23.230492,982.793701,sense_hat,1,1
1789193212.387465,40.268425,23.326707,982.782715,sense_hat,1,1
1789193212.494047,40.286850,23.271727,982.701904,sense_hat,1,1
1789193212.600638,40.286850,23.237364,982.733887,sense_hat,1,1
1789193212.707218,40.286850,23.178947,982.735107,sense_hat,1,1
1789193212.813807,40.268425,23.137712,982.809326,sense_hat,1,1
1789193212.920400,40.268425,23.271727,982.802246,sense_hat,1,1
1789193213.026981,40.268425,23.165202,982.818359,sense_hat,1,1
1789193213.133522,40.231575,23.261418,982.834717,sense_hat,1,1
1789193213.240104,40.268425,23.206438,982.805420,sense_hat,1,1
1789193213.346659,40.286850,23.233928,982.820801,sense_hat,1,1
1789193213.453240,40.305275,23.333580,982.837891,sense_hat,1,1
1789193213.559827,40.268425,23.361070,982.819580,sense_hat,1,1
1789193213.666383,40.250000,23.364506,982.776123,sense_hat,1,1
1789193213.772937,40.286850,23.343889,982.834961,sense_hat,1,1
1789193213.879491,40.286850,23.127403,982.735840,sense_hat,1,1
1789193213.986071,40.286850,23.192692,982.791016,sense_hat,1,1
1789193214.092659,40.305275,23.199565,982.810547,sense_hat,1,1
1789193214.199223,40.286850,23.402305,982.691406,sense_hat,1,1
1789193214.305805,40.286850,23.299217,982.765869,sense_hat,1,1
1789193214.412407,40.286850,23.312962,982.686279,sense_hat,1,1
1789193214.518986,40.250000,23.093040,982.755371,sense_hat,1,1
1789193214.625528,40.305275,23.312962,982.814209,sense_hat,1,1
1789193214.732104,40.268425,23.323271,982.825928,sense_hat,1,1
1789193214.838732,40.286850,23.220183,982.752686,sense_hat,1,1
1789193214.945298,40.286850,23.247673,982.794434,sense_hat,1,1
1789193215.051853,40.250000,23.165202,982.788574,sense_hat,1,1
1789193215.158464,40.268425,23.165202,982.850342,sense_hat,1,1
1789193215.265106,40.268425,23.268291,982.794922,sense_hat,1,1
1789193215.371704,40.268425,23.264854,982.774658,sense_hat,1,1
1789193215.478253,40.286850,23.172075,982.786621,sense_hat,1,1
1789193215.584831,40.268425,23.347325,982.788818,sense_hat,1,1
1789193215.691403,40.250000,23.051805,982.831787,sense_hat,1,1
1789193215.797980,40.286850,23.440104,982.757080,sense_hat,1,1
1789193215.904555,40.268425,23.209874,982.794922,sense_hat,1,1
1789193216.011103,40.286850,23.261418,982.737549,sense_hat,1,1
1789193216.117688,40.286850,23.347325,982.757568,sense_hat,1,1
1789193216.224265,40.305275,23.319835,982.801514,sense_hat,1,1
1789193216.330794,40.286850,23.227055,982.749268,sense_hat,1,1
1789193216.437338,40.286850,23.350761,982.751709,sense_hat,1,1
1789193216.543882,40.268425,23.288908,982.810791,sense_hat,1,1
1789193216.650462,40.305275,23.106786,982.823975,sense_hat,1,1
1789193216.757035,40.250000,23.182384,982.846924,sense_hat,1,1
1789193216.863574,40.286850,23.240800,982.779785,sense_hat,1,1
1789193216.970182,40.268425,23.120531,982.744629,sense_hat,1,1
1789193217.076810,40.305275,23.395433,982.800781,sense_hat,1,1
1789193217.183396,40.305275,23.309526,982.809082,sense_hat,1,1
1789193217.289928,40.286850,23.237364,982.820801,sense_hat,1,1
1789193217.396464,40.286850,23.391997,982.818848,sense_hat,1,1
1789193217.502994,40.286850,23.189256,982.773193,sense_hat,1,1
1789193217.609531,40.305275,23.337016,982.828369,sense_hat,1,1
1789193217.716073,40.286850,23.316398,982.767578,sense_hat,1,1
1789193217.822610,40.305275,23.464158,982.775879,sense_hat,1,1
1789193217.929146,40.286850,23.333580,982.815918,sense_hat,1,1
1789193218.035677,40.268425,23.240800,982.797363,sense_hat,1,1
1789193218.142214,40.286850,23.230492,982.808350,sense_hat,1,1
1789193218.248757,40.305275,23.192692,982.798828,sense_hat,1,1
1789193218.355313,40.305275,23.165202,982.785889,sense_hat,1,1
1789193218.461852,40.286850,23.206438,982.793945,sense_hat,1,1
1789193218.568395,40.305275,23.271727,982.746582,sense_hat,1,1
1789193218.674940,40.286850,23.367943,982.806152,sense_hat,1,1
1789193218.781479,40.342124,23.144585,982.749756,sense_hat,1,1
1789193218.888021,40.305275,23.330144,982.810547,sense_hat,1,1
1789193218.994579,40.342124,23.227055,982.783691,sense_hat,1,1
1789193219.101190,40.286850,23.182384,982.801270,sense_hat,1,1
1789193219.207813,40.305275,23.361070,982.809570,sense_hat,1,1
1789193219.314407,40.286850,23.302653,982.812256,sense_hat,1,1
1789193219.420948,40.323699,23.402305,982.806885,sense_hat,1,1
1789193219.527487,40.305275,23.416050,982.761963,sense_hat,1,1
1789193219.634029,40.268425,23.450413,982.844482,sense_hat,1,1
1789193219.740561,40.305275,23.196129,982.806641,sense_hat,1,1
1789193219.847105,40.286850,23.316398,982.778564,sense_hat,1,1
1789193219.953642,40.286850,23.340452,982.775635,sense_hat,1,1
1789193220.060179,40.286850,23.227055,982.762207,sense_hat,1,1
1789193220.166714,40.305275,23.385124,982.809326,sense_hat,1,1
1789193220.273302,40.305275,23.093040,982.801025,sense_hat,1,1
1789193220.379881,40.268425,23.374815,982.821045,sense_hat,1,1
1789193220.486480,40.286850,23.347325,982.804443,sense_hat,1,1
1789193220.593081,40.305275,23.213310,982.812256,sense_hat,1,1
1789193220.699629,40.286850,23.405742,982.772705,sense_hat,1,1
1789193220.806222,40.286850,23.347325,982.774658,sense_hat,1,1
